label,paraphrase,original
"Проект ""Северная деревня""","Исполнительный директор проекта ""Организация Уренгоя"" (Организатор проекта ""Уренгое""), ул. Железнодорожная дом 8а, г. Оргнания, улица Комсомольская, д. 8б, город ""Регион"", городской округ города ""ВЕБСИТИОН""), телефон: [КОНТАКТ], [ОКОНТАПЕ], [КОНТАКТ], ОКТЯТИОН"", [ОКТАНТИОН], [ОБОУНТЕР] - [KONTAINT].

В соответствии с результатами рассмотрения письма, направленного специалистами филиала ""Организация"" (далее - DATE-TIME) от [DoCUMENT_Numbeer] в филиале ""ОРГАНИЗАЦИОН"" [ДЕПАРТЕНТ] по разработке и подготовке газа, газоконденсата и нефти No NUMBIER] с регулирующим клапаном (далее : OBBER) с электромотором для подключения к объекту [Number] на участке ""NumbER"".","[ORGANIZATION] Исполнительному директору проекта Уренгой [ORGANIZATION] [PERSON] улица Железнодорожная, дом 8, город [LOCATION], городской округ город [LOCATION], [REGION], [COUNTRY], [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER]/[DOCUMENT_TYPE]-[DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] О согласовании [DOCUMENT_TYPE] на [OBJECT] DN[SIZE] PN[PRESSURE] Уважаемый [PERSON]! По результатам рассмотрения письма от [DATE_TIME] No [DOCUMENT_NUMBER] специалистами филиала [ORGANIZATION] [DEPARTMENT], сообщаю о согласовании скорректированного опросного листа (далее – [DOCUMENT_TYPE]) на регулирующий клапан (далее – [OBJECT]) DN[SIZE] PN[PRESSURE] с электроприводом для реализации перемычки на цехе по добыче газа, газового конденсата, нефти No [NUMBER] (далее – [OBJECT]), выполняемой в соответствии с Техническими условиями на подключение проектируемого нефтепровода с [NUMBER]-го [NUMBER] участка [OBJECT] к объектам [OBJECT] филиала [ORGANIZATION] [DEPARTMENT]. Приложение: [DOCUMENT_TYPE] на [OBJECT] на [NUMBER] л. в [NUMBER] экз. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] ([CONTACT])"
"Проект ""Северная деревня""","В связи с требованиями письма, направленного в ""Организацию по добыче газового и конденсатного конденсатов, нефти и газа"" (далее по тексту - письмо), просим Вас оперативно направить в [ОРГАНИЯТИОН] письмо, содержащее информацию, полученную от Департамента по добыче нефти и газоконденсата [ПЕРСОН] (в соответствии с письмом) по диспетчерскому каналу [OGANIATION) по телефону, согласованному с ""Органикионом"" (вместо письма) о ограничениях при отсутствии возможности обеспечения.","[ORGANIZATION] добыва [LOCATION] Общество с ограниченной ответственностью [ORGANIZATION] добыва [LOCATION] (ООО [ORGANIZATION] добыва [LOCATION]) [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] предоставлении информации [PERSON] [PERSON] [PERSON] Уважаемый [PERSON]! Уважаемый [PERSON]! В соответствии с требованием письма Департамента [ORGANIZATION] ([PERSON]) от [DATE_TIME] No [DOCUMENT_NUMBER] (далее - письмо) прошу Вас оперативно по диспетчерским каналам направлять в [ORGANIZATION] телефонограммой информацию, согласованную с Департаментом [ORGANIZATION] ([PERSON]), об ограничениях в условиях отсутствия возможности обеспечения, заданных письмом. Заместитель генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
"Проект ""Северная деревня""","В связи с рассмотрением фактических объёмов добычи газа и стабилизирующих газовых конденсатов и нефти в апрельском отчете ""Организация"" (далее - Форма 1-330-В), а также с согласованием текущих объемов производства газа и нестабильных газовых сжиженных газов и нефти (далее по тексту - Форма 1-440 В) в соответствии с исполнительными балансами [ОРГАНИАЦИОН] по формам 1-350-В, я направлю согласованные данные [OGANIATION].","[ORGANIZATION] [PERSON] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] на [DOCUMENT_NUMBER] от [ORGANIZATION] согласовании фактических объемов добычи УВС за апрель [DATE_TIME] Уважаемый [PERSON]! По результатам рассмотрения сведений о фактических объемах добычи газа, нестабильного газового конденсата и нефти за апрель [DATE_TIME] (далее – Форма 1-340-В) с целью приведения в соответствие с исполнительным балансом [ORGANIZATION] за апрель [DATE_TIME] направляю согласованные показатели [ORGANIZATION] по Форме 1-340-В. Приложение: на 1 л. в 1 экз. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
"Проект ""Северная деревня""","Благодарим Вас за то, что Вы приняли решение о сокращении сроков подачи форм корпоративных (специальных) бухгалтерских отчетов в [Организацию] ""Организация"" [OGANIATION"", соответствующих международным стандартам бухгалтерского учета (МСФ) и консолидированной отчетности (в соответствии с международными стандартами бухгалтерской (финансовой) отчетности (МФО) в соответствии со сроками, установленными законодательством Российской Федерации, в рамках выполнения договорных обязательств по договорам между ""Органикион"", а также в рамках действующих договорных отношений).

Генеральный директор по добыче, подготовке и переработке газовых конденсатов и нефти ""ПЕТЕРСОН"" [ПЕЕРСОН] [CONTAT]","[ORGANIZATION] добыча [LOCATION] [ORGANIZATION] [PERSON] [LOCATION], [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER]/[YEAR]-[NUMBER] на No от О сокращении срока приема первичных документов с отчетного периода [MONTH] [YEAR] Уважаемый [PERSON]! В связи с сокращением сроков представления форм корпоративной (специализированной) бухгалтерской отчетности в [ORGANIZATION], отвечающей требованиям российского законодательства, а также консолидированной финансовой отчетности [GROUP], подготовленной в соответствии с Международными стандартами финансовой отчетности (МСФО), в рамках исполнения пункта 7 Постановления [ORGANIZATION] от [DATE] No [NUMBER] О состоянии исполнительской дисциплины (в ред. Постановления Правления [ORGANIZATION] от [DATE] No [NUMBER]) и в соответствии с действующими договорными отношениями между [ORGANIZATION] и [ORGANIZATION], прошу поручить кураторам договоров обеспечить: не позднее 2-го рабочего дня месяца, следующего за отчетным, начиная с отчетного периода [MONTH] [YEAR] подписание актов выполненных работ (оказанных услуг) уполномоченными лицами, в соответствии с указанными в доверенностях полномочиями. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
"Проект ""Северная деревня""","В соответствии с пунктами NoNo 1, 10 и 13 протоколов совместных совещаний по взаимодействию в рамках проекта ""Организация нефтегазового комплекса ""Уренгой"" по разработке газоконденсатно-конденсатных, газовых конденсатов, нефти и газа в рамках арода, прошу предусмотреть проектную документацию по замене насосного оборудования в насосном внутреннем газоконденсатном и газовом конденсатном цехе No 2. Заместителю генерального директора завода по добыче, подготовке и перекачке нефти No 2 No 2.","[ORGANIZATION] Исполнительному директору проекта Уренгой [ORGANIZATION] Уважаемый [PERSON]! На основании пунктов NoNo1, 10, 13 протокола совместного совещания по вопросам взаимодействия в рамках реализации проектов по разработке баланских, аммоских, корских газоконденсатных и нефтяных отложений Уренгойского НГКМ в рамках АРОД от [DATE_TIME] No [DOCUMENT_NUMBER], направленного письмом [DATE_TIME] No [DOCUMENT_NUMBER] прошу предусмотреть разработку проектной документации на замену насосных агрегатов в насосной внешней перекачки нефти цеха по добыче газа, газового конденсата, нефти No 2. Заместитель генерального директора по добыче и подготовке газового конденсата, нефти [PERSON]"
"Проект ""Северная деревня""","С уважением, исполнительный директор проекта ""Организация Уренгоя"" (Организатор проекта ""Оренгое"") [ORGANIATION"" (Оренгой), ул. Комсомольская, д. 8, г. Оренгой, ул. Железнодорожная дом 8а, город Оренгоевка, дом 8., город ЛОКАТИОН), городской округ города Орангоя, No ""DOKTT"" (оренгоевский район) направит вам уточненный принципиальный план для проектирования ""перемычки"" на территории ""ОБ"".

Приложение No NUMBEER, Numbber, NUBBER, [NumbER], ""Numbeer"", ""NUBBEER"" на вход технологической нитки ""ОБРЕКТ"" для уточнения пространственного расположения трубопроводов, прошу направить специалистов ""ОРГАНИЗАЦИОН"" для более подробной проработки технологических схем и окончательной разработки точек подключения.","[ORGANIZATION] Исполнительному директору Проекта Уренгой [ORGANIZATION] [PERSON] уллица Железнодорожная, дом 8, город [LOCATION], городской округ город [LOCATION], [REGION], [COUNTRY], [POSTAL_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]-[NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] О направлении данных для проектирования перемычки на территории [OBJECT] Уважаемый [PERSON]! С целью выполнения пункта 2 Протокола совместного совещания по вопросам взаимодействия в рамках реализации проектов по разработке [DEPOSITS] [REGION] и [REGION] в рамках [PROJECT] от [DATE_TIME] No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]-[DATE_TIME] направляю Вам уточненную принципиальную схему для проектирования перемычек от проектируемого трубопровода [PIPELINE] до [OBJECT] до существующих трубопроводов [PIPELINE] от [STATION] до входной [SECTION] т.н. No [NUMBER], [NUMBER], [NUMBER], [NUMBER] на вход технологических ниток [OBJECT] с уточнением пространственного положения трубопроводов. Прошу Вас направить специалистов [ORGANIZATION] для более детальной проработки инженерных изысканий и окончательного решения по точкам подключения. Приложение: Принципиальная схема на 1 л. в 1 экз. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
"Проект ""Северная деревня""","В связи с письмом от [DATUMENT_Numbner] / OBJEAR-NUBBER, которое я получил в дополнение к ""ДАЙТЕ_ТЕМЕ"" No NUMBEER / INN], я прошу Вас разработать, утвердить и реализовать план компенсации уровня шума на вахтовом жилом комплексе No ""NumBER"", расположенном в непосредственном соседстве с источником шума на территории вахты No Number-Numbeer"" (далее ""ГП"").

Протоколы от [DATTETE TIME], No ""DOCAMENT NUMBAER"" / ""JEAR""- ""Numbber"" на ""ПАЗЕ"" л.д. в ""COPEES"" экз. 3. 3. 4. Заместитель генерального директора в области добычи и переработки газовых конденсатов и нефти ""PERSONSON"" (PERSSON) в ""КОНТАКТ"".","[ORGANIZATION] [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [OKPO] [OGRN] [INN] [KPP] [DATE_TIME] No [DOCUMENT_NUMBER]/[YEAR]-[NUMBER] на No от Об уровне звука на [OBJECT] ГП-[NUMBER] Уважаемый [PERSON]! В дополнение к письму от [DATE_TIME] No [DOCUMENT_NUMBER]/[YEAR]-[NUMBER] сообщаю, что по результатам замеров уровней звука (приложения) в районе вахтового жилого комплекса (далее - ВЖК) газового промысла No [NUMBER] филиала [ORGANIZATION] [CITY]ское газопромысловое управление (далее - ГП-[NUMBER]) зафиксировано превышение допустимого и максимального уровней шума, особенно - в ночное время суток (с 23 до 7 часов). На основании изложенного, прошу разработать, согласовать с [ORGANIZATION] и реализовать в кратчайшие сроки план компенсирующих мероприятий по снижению уровня звука, воздействующего на персонал ВЖК ГП-[NUMBER], находящегося в непосредственной близости от источника шума на кустовой площадке No [NUMBER]. Приложение: 1. Протокол от [DATE_TIME] No [DOCUMENT_NUMBER]/[YEAR]-[NUMBER] на [PAGES] л. в [COPIES] экз. 2. 3. 4. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
"Проект ""Северная деревня""","В связи с рассмотрением Вашего обращения о согласовании использования трубных материалов [ПЕРСОН] (А/Я ""PERCON"") в рамках Единого государственного реестра трубных изделий (МТР) мы сообщаем Вам, что по результатам рассмотрения вашего обращения к [ФИНАНЦИАЛЬНЫЙ РЕЕСТР МТР (ФУТЛЯР) ""ПЕТЕРСОН"" (А / Я ""ПеТЕРСОНА"") в соответствии с [DINANCIATION"" (AUT), что действие единого государственного сертификата МТР ""ПЕРСАНО""","[ORGANIZATION] Филиал [LOCATION] Исполнительному директору [ORGANIZATION] [PERSON] [LOCATION], (а/я [NUMBER]), г. [LOCATION], [REGION], [COUNTRY], [POST_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] использования трубной продукции Уважаемый [PERSON]! По результатам рассмотрения Вашего обращения от [DATE_TIME] No [DOCUMENT_NUMBER] О согласовании трубной продукции сообщаем, что действие Единого Реестра МТР [ORGANIZATION] не распространяется на трубы, применяемые для изготовления защитных кожухов (футляров). ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат: [FINANCIAL_DATA] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME] Начальник управления [PERSON] [PERSON] ([CONTACT])"
"Проект ""Северная деревня""","Исполнительный директор проекта ""Организация Уренгоя"" (Организатор проекта ""Уренгое"") - исполнительный директор Проекта ""Оренгой"" (PERSONE) - ""ПЕРСОН"" - улица Приморская, 8, городской округ города [ЛОКАТИОН], город [OUNTRION] / ""КОНТАКТ"") - ""DOCOUNTHION"" / ""Документация о согласовании ""ДОКУМБЕР"" на No DATE TIME"".

В связи с рассмотрением письма, направленного специалистами филиала ""Организация ОРГАНИЯТИЯ"" (далее - ""OBMENT-TPE"" в филиал ""Органикиятион"" [ДЕНПАРМЕНТ] по разработке и подготовке газа, газа, конденсатов, нефти и газа No NUMBIER] от имени генерального директора завода по добыче, подготовке и транспортировке газа, газоконденсата и нефтепродуктов No Numbeer] (в соответствии с техническими условиями) на проектируемый нефтепровод.","[ORGANIZATION] Исполнительному директору проекта Уренгой [ORGANIZATION] [PERSON] улица Железнодорожная, дом 8, город [LOCATION], городской округ город [LOCATION], [REGION], [COUNTRY], [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER]/[DOCUMENT_TYPE]-[DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] О согласовании [DOCUMENT_TYPE] на [OBJECT] DN[SIZE] PN[PRESSURE] Уважаемый [PERSON]! По результатам рассмотрения письма от [DATE_TIME] No [DOCUMENT_NUMBER] специалистами филиала [ORGANIZATION] [DEPARTMENT], сообщаю о согласовании скорректированного опросного листа (далее – [DOCUMENT_TYPE]) на регулирующий клапан (далее – [OBJECT]) DN[SIZE] PN[PRESSURE] с электроприводом для реализации перемычки на цехе по добыче газа, газового конденсата, нефти No [NUMBER] (далее – [OBJECT]), выполняемой в соответствии с Техническими условиями на подключение проектируемого нефтепровода с [NUMBER]-го [NUMBER] участка [OBJECT] к объектам [OBJECT] филиала [ORGANIZATION] [DEPARTMENT]. Приложение: [DOCUMENT_TYPE] на [OBJECT] на [NUMBER] л. в [NUMBER] экз. И.о. заместителя генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] ([CONTACT])"
"Проект ""Северная деревня""","В связи с требованиями письма департамента ""Организация ""ОРГАНИЗАЦИОН"" (далее ""ПЕРСОН"") о предоставлении информации в соответствии с письмом Департамента ""ОРГАНИЯТИОН"" от [OGANИЗАЦИИОН"") по предоставлению информации по вопросам добычи и подготовки газового и конденсатного конденсатов, нефти и нефтепродуктов"" (в соответствии с письменным требованием департамента ""ОПЕРСОНА"" (см. далее - письмо), которое было направлено в Департамент ""ОргаНИОН"" по телефону.","[ORGANIZATION] добыва [LOCATION] Общество с ограниченной ответственностью [ORGANIZATION] добыва [LOCATION] (ООО [ORGANIZATION] добыва [LOCATION]) [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID], [ID], [ID], [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] предоставлении информации [PERSON] [PERSON] [PERSON] Уважаемый [PERSON]! Уважаемый [PERSON]! В соответствии с требованием письма Департамента [ORGANIZATION] ([PERSON]) от [DATE_TIME] No [DOCUMENT_NUMBER] (далее - письмо) прошу Вас оперативно по диспетчерским каналам направлять в [ORGANIZATION] телефонограммой информацию, согласованную с Департаментом [ORGANIZATION] ([PERSON]), об ограничениях в условиях отсутствия возможности обеспечения, заданных письмом. Заместитель генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] [CONTACT]"
